
> client@0.1.0 dev
> next dev

▲ Next.js 16.2.9 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://100.67.68.102:3000
- Environments: .env.local
✓ Ready in 1925ms
⚠ Slow filesystem detected. The benchmark took 210ms. If D:\PROJECT\APLIKASI HABITAT\V2\habitat-saas\client\.next/dev is a network drive, consider moving it to a local folder.
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 193ms (next.js: 1651µs, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 191ms (next.js: 1962µs, application-code: 189ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 193ms (next.js: 6ms, application-code: 187ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 191ms (next.js: 1617µs, application-code: 190ms)
 GET /api/sponsor/packages 200 in 575ms (next.js: 1877µs, application-code: 573ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 1307ms (next.js: 6ms, application-code: 1301ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 202ms (next.js: 8ms, application-code: 194ms)
 POST /api/sponsor/benefits 201 in 201ms (next.js: 5ms, application-code: 196ms)
 GET /api/sponsor/benefits 200 in 191ms (next.js: 1480µs, application-code: 189ms)
 POST /api/sponsor/benefits 201 in 197ms (next.js: 6ms, application-code: 191ms)
 GET /api/sponsor/benefits 200 in 190ms (next.js: 1552µs, application-code: 189ms)
 POST /api/sponsor/benefits 201 in 209ms (next.js: 5ms, application-code: 203ms)
 GET /api/sponsor/benefits 200 in 190ms (next.js: 1532µs, application-code: 189ms)
 POST /api/sponsor/thresholds 200 in 204ms (next.js: 5ms, application-code: 199ms)
 POST /api/sponsor/packages 201 in 1520ms (next.js: 5ms, application-code: 1515ms)
 POST /api/sponsor/codes 201 in 383ms (next.js: 5ms, application-code: 378ms)
 GET /sponsor-portal 200 in 49ms (next.js: 11ms, application-code: 38ms)
 POST /api/sponsor/codes/validate 200 in 389ms (next.js: 6ms, application-code: 383ms)
 GET /api/sponsor/benefits 200 in 199ms (next.js: 6ms, application-code: 193ms)
 GET /api/sponsor/packages 200 in 565ms (next.js: 2ms, application-code: 563ms)
 POST /api/sponsor/deals 201 in 203ms (next.js: 6ms, application-code: 197ms)
 GET /login 200 in 25ms (next.js: 2ms, application-code: 23ms)
 POST /api/auth/login 200 in 249ms (next.js: 1843µs, application-code: 248ms)
 GET /dashboard 200 in 16ms (next.js: 3ms, application-code: 13ms)
 GET /api/events 200 in 47ms (next.js: 5ms, application-code: 42ms)
 GET /dashboard/sponsor 200 in 38ms (next.js: 3ms, application-code: 35ms)
 GET /api/sponsor/deals 200 in 388ms (next.js: 2ms, application-code: 386ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 195ms (next.js: 4ms, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 206ms (next.js: 8ms, application-code: 198ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 195ms (next.js: 5ms, application-code: 190ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 191ms (next.js: 1562µs, application-code: 190ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 190ms (next.js: 1497µs, application-code: 189ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 191ms (next.js: 1703µs, application-code: 190ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 191ms (next.js: 1815µs, application-code: 189ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 191ms (next.js: 1297µs, application-code: 190ms)
 GET /api/sponsor/thresholds 200 in 1310ms (next.js: 2ms, application-code: 1308ms)
 GET /api/sponsor/benefits 200 in 1324ms (next.js: 1339µs, application-code: 1323ms)
 GET /api/sponsor/thresholds 200 in 196ms (next.js: 5ms, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 1314ms (next.js: 2ms, application-code: 1311ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 191ms (next.js: 1644µs, application-code: 190ms)
 GET /api/sponsor/packages 200 in 2.2s (next.js: 2ms, application-code: 2.2s)
 GET /api/sponsor/packages 200 in 645ms (next.js: 6ms, application-code: 639ms)
 PATCH /api/sponsor/deals/fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 228ms (next.js: 6ms, application-code: 223ms)
 POST /api/sponsor/accounts 201 in 701ms (next.js: 1479µs, application-code: 699ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 223ms (next.js: 6ms, application-code: 217ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 218ms (next.js: 1778µs, application-code: 216ms)
 GET /sponsor-dashboard 200 in 38ms (next.js: 11ms, application-code: 27ms)
 POST /api/sponsor/accounts/verify 200 in 287ms (next.js: 7ms, application-code: 279ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 220ms (next.js: 2ms, application-code: 218ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 219ms (next.js: 2ms, application-code: 217ms)
 GET / 307 in 65ms (next.js: 25ms, application-code: 40ms)
 GET /login 200 in 28ms (next.js: 3ms, application-code: 25ms)
 POST /api/auth/login 200 in 1519ms (next.js: 7ms, application-code: 1512ms)
 GET /dashboard 200 in 16ms (next.js: 3ms, application-code: 13ms)
 GET /api/events 200 in 200ms (next.js: 6ms, application-code: 194ms)
 GET /api/events 200 in 194ms (next.js: 1462µs, application-code: 192ms)
 GET /api/events 200 in 194ms (next.js: 1616µs, application-code: 193ms)
 GET /api/events 200 in 201ms (next.js: 6ms, application-code: 194ms)
 GET /api/events 200 in 195ms (next.js: 1632µs, application-code: 193ms)
 GET /api/events 200 in 194ms (next.js: 1619µs, application-code: 193ms)
 GET /api/budgets/c6906ca4-f764-4807-ba64-e70f2cb026dc 200 in 1723ms (next.js: 1641µs, application-code: 1721ms)
 GET /api/budgets/c6906ca4-f764-4807-ba64-e70f2cb026dc 200 in 579ms (next.js: 6ms, application-code: 574ms)
 GET /api/budgets/c6906ca4-f764-4807-ba64-e70f2cb026dc 200 in 578ms (next.js: 5ms, application-code: 573ms)
 GET /dashboard/sponsor 200 in 16ms (next.js: 3ms, application-code: 13ms)
 GET /api/sponsor/deals 200 in 402ms (next.js: 7ms, application-code: 395ms)
 GET /api/sponsor/packages 200 in 587ms (next.js: 12ms, application-code: 575ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 198ms (next.js: 5ms, application-code: 193ms)
 GET /api/sponsor/deals 200 in 384ms (next.js: 1893µs, application-code: 382ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 199ms (next.js: 6ms, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 194ms (next.js: 1635µs, application-code: 192ms)
 GET /api/sponsor/thresholds 200 in 1325ms (next.js: 16ms, application-code: 1308ms)
 GET /api/sponsor/benefits 200 in 1314ms (next.js: 2ms, application-code: 1311ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 594ms (next.js: 1635µs, application-code: 593ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 192ms (next.js: 1529µs, application-code: 190ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 191ms (next.js: 1432µs, application-code: 189ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 196ms (next.js: 1668µs, application-code: 194ms)
 GET /api/sponsor/thresholds 200 in 191ms (next.js: 1739µs, application-code: 189ms)
 GET /api/sponsor/benefits 200 in 194ms (next.js: 1290µs, application-code: 193ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 1323ms (next.js: 1474µs, application-code: 1322ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 1330ms (next.js: 2ms, application-code: 1328ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 196ms (next.js: 1751µs, application-code: 194ms)
 GET /api/sponsor/thresholds 200 in 193ms (next.js: 3ms, application-code: 190ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 194ms (next.js: 1922µs, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 196ms (next.js: 6ms, application-code: 190ms)
 GET /api/sponsor/thresholds 200 in 195ms (next.js: 5ms, application-code: 190ms)
 GET /api/sponsor/packages 200 in 1373ms (next.js: 5ms, application-code: 1368ms)
 GET /api/sponsor/packages 200 in 974ms (next.js: 6ms, application-code: 968ms)
 GET /api/sponsor/packages 200 in 1203ms (next.js: 5ms, application-code: 1197ms)
 POST /api/sponsor/benefits 201 in 1311ms (next.js: 6ms, application-code: 1305ms)
 GET /api/sponsor/benefits 200 in 197ms (next.js: 5ms, application-code: 192ms)
 POST /api/sponsor/packages 201 in 2.6s (next.js: 6ms, application-code: 2.6s)
 POST /api/sponsor/codes 201 in 2.0s (next.js: 5ms, application-code: 1998ms)
 GET /sponsor-portal 200 in 30ms (next.js: 3ms, application-code: 27ms)
 POST /api/sponsor/codes/validate 200 in 394ms (next.js: 8ms, application-code: 386ms)
 GET /api/sponsor/packages 200 in 571ms (next.js: 2ms, application-code: 569ms)
 GET /api/sponsor/benefits 200 in 1299ms (next.js: 1585µs, application-code: 1298ms)
 POST /api/sponsor/deals 201 in 1329ms (next.js: 7ms, application-code: 1323ms)
 GET /dashboard/sponsor 200 in 44ms (next.js: 3ms, application-code: 41ms)
 GET /api/sponsor/thresholds 200 in 1326ms (next.js: 6ms, application-code: 1320ms)
 GET /api/sponsor/benefits 200 in 1317ms (next.js: 1691µs, application-code: 1316ms)
 GET /api/sponsor/deals 200 in 1505ms (next.js: 6ms, application-code: 1499ms)
 GET /api/sponsor/thresholds 200 in 205ms (next.js: 5ms, application-code: 200ms)
 GET /api/sponsor/packages 200 in 1698ms (next.js: 2ms, application-code: 1696ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 194ms (next.js: 3ms, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 197ms (next.js: 6ms, application-code: 190ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 194ms (next.js: 3ms, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 192ms (next.js: 1688µs, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 198ms (next.js: 2ms, application-code: 196ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 193ms (next.js: 1370µs, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 193ms (next.js: 1707µs, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 198ms (next.js: 6ms, application-code: 192ms)
 GET /api/sponsor/packages 200 in 567ms (next.js: 1702µs, application-code: 565ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 1319ms (next.js: 1431µs, application-code: 1318ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 1325ms (next.js: 1643µs, application-code: 1324ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 198ms (next.js: 5ms, application-code: 193ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 191ms (next.js: 1409µs, application-code: 190ms)
 PATCH /api/sponsor/deals/3b7bf05e-9474-4089-8644-0301fad455c9 200 in 198ms (next.js: 5ms, application-code: 193ms)
 POST /api/sponsor/accounts 201 in 623ms (next.js: 1612µs, application-code: 622ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 197ms (next.js: 7ms, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 196ms (next.js: 3ms, application-code: 193ms)
✓ Compiled in 324ms
 GET /sponsor-portal 200 in 133ms (next.js: 61ms, application-code: 72ms)
 GET /dashboard/sponsor 200 in 44ms (next.js: 14ms, application-code: 29ms)
✓ Compiled in 170ms
 GET /sponsor-portal 200 in 216ms (next.js: 57ms, application-code: 158ms)
 GET /dashboard/sponsor 200 in 120ms (next.js: 81ms, application-code: 39ms)
 GET /sponsor-portal 200 in 65ms (next.js: 3ms, application-code: 62ms)
✓ Compiled in 11s
 GET /dashboard/sponsor 200 in 3.7s (next.js: 3.6s, application-code: 148ms)
 GET /sponsor-portal 200 in 441ms (next.js: 49ms, application-code: 392ms)
 GET /dashboard/sponsor 200 in 161ms (next.js: 6ms, application-code: 155ms)
 GET /sponsor-portal 200 in 160ms (next.js: 50ms, application-code: 109ms)
 GET /dashboard/sponsor 200 in 75ms (next.js: 4ms, application-code: 71ms)
 GET /sponsor-portal 200 in 52ms (next.js: 3ms, application-code: 48ms)
 GET /dashboard/sponsor 200 in 28ms (next.js: 5ms, application-code: 23ms)
 GET /sponsor-portal 200 in 51ms (next.js: 4ms, application-code: 48ms)
 GET /sponsor-dashboard 200 in 43ms (next.js: 13ms, application-code: 30ms)
 POST /api/sponsor/accounts/verify 200 in 4.5s (next.js: 40ms, application-code: 4.4s)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 198ms (next.js: 7ms, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 191ms (next.js: 1825µs, application-code: 189ms)
✓ Compiled in 43ms
 GET /sponsor-dashboard 200 in 197ms (next.js: 50ms, application-code: 147ms)
 GET /dashboard/sponsor 200 in 197ms (next.js: 87ms, application-code: 110ms)
 GET /sponsor-portal 200 in 91ms (next.js: 64ms, application-code: 27ms)
✓ Compiled in 1481ms
 GET /sponsor-dashboard 200 in 148ms (next.js: 59ms, application-code: 89ms)
 GET /dashboard/sponsor 200 in 149ms (next.js: 97ms, application-code: 52ms)
 GET /sponsor-portal 200 in 35ms (next.js: 12ms, application-code: 23ms)
✓ Compiled in 68ms
⚠ Fast Refresh had to perform a full reload due to a runtime error.
 GET /dashboard/sponsor 200 in 85ms (next.js: 15ms, application-code: 70ms)
 GET /sponsor-portal 200 in 53ms (next.js: 20ms, application-code: 34ms)
 GET /sponsor-dashboard 200 in 235ms (next.js: 79ms, application-code: 156ms)
✓ Compiled in 847ms
 GET /sponsor-dashboard 200 in 178ms (next.js: 75ms, application-code: 103ms)
 GET /dashboard/sponsor 200 in 178ms (next.js: 113ms, application-code: 65ms)
 GET /sponsor-portal 200 in 46ms (next.js: 15ms, application-code: 31ms)
 GET /sponsor-dashboard 200 in 62ms (next.js: 6ms, application-code: 56ms)
 GET /sponsor-dashboard 200 in 169ms (next.js: 146ms, application-code: 22ms)
 POST /api/sponsor/accounts/verify 200 in 1478ms (next.js: 38ms, application-code: 1440ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 18ms (next.js: 10ms, application-code: 8ms)
 GET /sponsor-dashboard 200 in 33ms (next.js: 3ms, application-code: 30ms)
 POST /api/sponsor/accounts/verify 200 in 4.4s (next.js: 9ms, application-code: 4.4s)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 227ms (next.js: 9ms, application-code: 219ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 221ms (next.js: 2ms, application-code: 219ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 220ms (next.js: 2ms, application-code: 217ms)
 GET /api/sponsor/thresholds 200 in 2.2s (next.js: 1536µs, application-code: 2.2s)
 GET /sponsor-dashboard 200 in 29ms (next.js: 4ms, application-code: 25ms)
✓ Compiled in 95ms
 GET /sponsor-dashboard 200 in 296ms (next.js: 71ms, application-code: 226ms)
 GET /sponsor-portal 200 in 296ms (next.js: 204ms, application-code: 91ms)
 GET /dashboard/sponsor 200 in 297ms (next.js: 160ms, application-code: 137ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 2.3s (next.js: 8ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 2.4s (next.js: 34ms, application-code: 2.4s)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 2.3s (next.js: 8ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 2.4s (next.js: 52ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 2.3s (next.js: 2ms, application-code: 2.3s)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 2.4s (next.js: 13ms, application-code: 2.4s)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 200ms (next.js: 5ms, application-code: 194ms)
 GET /login 200 in 110ms (next.js: 14ms, application-code: 96ms)
 POST /api/auth/login 200 in 4.3s (next.js: 6ms, application-code: 4.3s)
 GET /dashboard 200 in 29ms (next.js: 14ms, application-code: 15ms)
 GET /api/events 200 in 96ms (next.js: 6ms, application-code: 90ms)
 GET /dashboard/sponsor 200 in 86ms (next.js: 3ms, application-code: 82ms)
 GET /api/sponsor/deals 200 in 389ms (next.js: 3ms, application-code: 386ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 201ms (next.js: 9ms, application-code: 193ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 195ms (next.js: 2ms, application-code: 193ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 194ms (next.js: 1936µs, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 198ms (next.js: 6ms, application-code: 192ms)
 GET /api/sponsor/benefits 200 in 1317ms (next.js: 1531µs, application-code: 1315ms)
 GET /api/sponsor/thresholds 200 in 1331ms (next.js: 2ms, application-code: 1328ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 195ms (next.js: 1713µs, application-code: 193ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 190ms (next.js: 1888µs, application-code: 188ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 199ms (next.js: 1469µs, application-code: 198ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 194ms (next.js: 1944µs, application-code: 192ms)
 GET /api/sponsor/packages 200 in 1704ms (next.js: 7ms, application-code: 1697ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 1309ms (next.js: 13ms, application-code: 1296ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 191ms (next.js: 3ms, application-code: 188ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 1306ms (next.js: 2ms, application-code: 1304ms)
 GET /api/sponsor/thresholds 200 in 190ms (next.js: 2ms, application-code: 188ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 198ms (next.js: 5ms, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 190ms (next.js: 1399µs, application-code: 189ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 191ms (next.js: 3ms, application-code: 188ms)
 GET /api/sponsor/packages 200 in 560ms (next.js: 1765µs, application-code: 558ms)
 GET /login 200 in 20ms (next.js: 4ms, application-code: 16ms)
 POST /api/auth/login 200 in 1528ms (next.js: 6ms, application-code: 1522ms)
 GET /dashboard 200 in 18ms (next.js: 3ms, application-code: 14ms)
 GET /api/events 200 in 205ms (next.js: 7ms, application-code: 198ms)
 GET /api/events 200 in 194ms (next.js: 1764µs, application-code: 192ms)
 GET /api/events 200 in 194ms (next.js: 1648µs, application-code: 192ms)
 GET /api/events 200 in 198ms (next.js: 6ms, application-code: 192ms)
 GET /api/events 200 in 192ms (next.js: 1556µs, application-code: 191ms)
 GET /api/events 200 in 193ms (next.js: 1951µs, application-code: 191ms)
 GET /api/budgets/c6906ca4-f764-4807-ba64-e70f2cb026dc 200 in 1757ms (next.js: 1890µs, application-code: 1755ms)
 GET /api/budgets/c6906ca4-f764-4807-ba64-e70f2cb026dc 200 in 590ms (next.js: 5ms, application-code: 585ms)
 GET /api/budgets/c6906ca4-f764-4807-ba64-e70f2cb026dc 200 in 591ms (next.js: 5ms, application-code: 585ms)
 GET /dashboard/sponsor 200 in 16ms (next.js: 3ms, application-code: 13ms)
 GET /api/sponsor/deals 200 in 402ms (next.js: 8ms, application-code: 394ms)
 GET /api/sponsor/packages 200 in 578ms (next.js: 13ms, application-code: 565ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 197ms (next.js: 5ms, application-code: 192ms)
 GET /api/sponsor/deals 200 in 392ms (next.js: 1781µs, application-code: 390ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 192ms (next.js: 1511µs, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 199ms (next.js: 1489µs, application-code: 198ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 192ms (next.js: 1771µs, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 204ms (next.js: 1730µs, application-code: 202ms)
 GET /api/sponsor/thresholds 200 in 1342ms (next.js: 18ms, application-code: 1324ms)
 GET /api/sponsor/benefits 200 in 1328ms (next.js: 6ms, application-code: 1322ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 198ms (next.js: 6ms, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=fff5f5f9-a4a1-4247-b4be-a968f2bca77b 200 in 194ms (next.js: 2ms, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 203ms (next.js: 7ms, application-code: 196ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 193ms (next.js: 2ms, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 193ms (next.js: 1850µs, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 1319ms (next.js: 2ms, application-code: 1317ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 1330ms (next.js: 3ms, application-code: 1326ms)
 GET /api/sponsor/deliverables?dealId=8729fe56-41e2-43ec-938e-134f249c730f 200 in 199ms (next.js: 2ms, application-code: 197ms)
 GET /api/sponsor/thresholds 200 in 201ms (next.js: 4ms, application-code: 198ms)
 GET /api/sponsor/packages 200 in 591ms (next.js: 1627µs, application-code: 589ms)
 GET /api/sponsor/benefits 200 in 194ms (next.js: 2ms, application-code: 191ms)
 GET /api/sponsor/deliverables?dealId=46c46bfe-02f6-492d-afb6-e1f67ea8f91b 200 in 194ms (next.js: 3ms, application-code: 192ms)
 GET /api/sponsor/deliverables?dealId=3b7bf05e-9474-4089-8644-0301fad455c9 200 in 193ms (next.js: 2ms, application-code: 190ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 208ms (next.js: 9ms, application-code: 200ms)
 GET /api/sponsor/thresholds 200 in 196ms (next.js: 3ms, application-code: 192ms)
 POST /api/sponsor/codes 201 in 399ms (next.js: 9ms, application-code: 390ms)
 GET /api/sponsor/thresholds 200 in 200ms (next.js: 2ms, application-code: 198ms)
 GET /api/sponsor/packages 200 in 565ms (next.js: 1915µs, application-code: 563ms)
 GET /api/sponsor/packages 200 in 570ms (next.js: 6ms, application-code: 565ms)
 GET /sponsor-portal 200 in 48ms (next.js: 4ms, application-code: 45ms)
 POST /api/sponsor/codes/validate 200 in 1492ms (next.js: 6ms, application-code: 1486ms)
 GET /api/sponsor/packages 200 in 572ms (next.js: 7ms, application-code: 565ms)
 GET /api/sponsor/benefits 200 in 1320ms (next.js: 11ms, application-code: 1309ms)
 POST /api/sponsor/deals 201 in 1607ms (next.js: 6ms, application-code: 1601ms)
 GET /sponsor-dashboard 200 in 50ms (next.js: 4ms, application-code: 47ms)
 GET /dashboard/sponsor 200 in 44ms (next.js: 3ms, application-code: 41ms)
 GET /api/sponsor/deals 200 in 459ms (next.js: 6ms, application-code: 453ms)
 GET /api/sponsor/deliverables?dealId=a99c3630-f219-44fa-8402-03e0397aeb4f 200 in 224ms (next.js: 2ms, application-code: 222ms)
 GET /api/sponsor/deliverables?dealId=7de4ad9b-dbb8-4704-b7c1-a83e937009b8 200 in 226ms (next.js: 6ms, application-code: 220ms)
 GET /api/sponsor/deliverables?dealId=f8ac7984-61dd-496d-a4ec-e91ec10a2314 200 in 226ms (next.js: 1626µs, application-code: 224ms)
 GET /api/sponsor/deliverables?dealId=a7cb4fcd-177d-4567-8d55-b053c3067a7f 200 in 222ms (next.js: 2ms, application-code: 220ms)
 GET /api/sponsor/thresholds 200 in 1516ms (next.js: 15ms, application-code: 1501ms)
 GET /api/sponsor/benefits 200 in 1527ms (next.js: 20ms, application-code: 1507ms)
